,tweet_id,sentiment,content
333,1957041812,hate,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set"
334,1957041856,worry,@wuzzyangel You never answered your DM I sent you....   I need your info...
335,1957042008,worry,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...
336,1957042316,sadness,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
337,1957042474,worry,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!
338,1957042509,worry,@jose3030 I didn't think anyone caught that
339,1957042579,empty,I need to be sleeping.. But i'm not even tired..
340,1957042734,empty,0
341,1957042799,neutral,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE
342,1957042862,neutral,"lyin in bed, up faaaaar too early"
343,1957043226,sadness,Sad that Christian Lacroix had to file bankruptcy
344,1957043241,sadness,I dont feel good AT ALL. fuckkk
345,1957044366,boredom,why did i agree to work a double shift
346,1957044680,worry,looks like i'll never go to the zoo
347,1957044694,worry,@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!
348,1957044783,neutral,When will Medhurst play again?
349,1957044789,worry,@Moss1982 bad times?
350,1957044935,hate,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
351,1957045395,sadness,Have to go to the dreaded DMV tomorrow
352,1957045641,neutral,@duncm I'm a bit Ben's Thai-ed out
353,1957045692,happiness,english class! working on interactive orals
354,1957045940,worry,@SharonHayes Thank you for the rec but that doesn't work
355,1957046053,neutral,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?
356,1957046090,worry,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie
357,1957046631,worry,I don't know how ima work out tomorrow wit my body dis sore  ugh
358,1957046815,neutral,in 7-11  w/o you
359,1957047408,neutral,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi"
360,1957047569,worry,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
361,1957047571,sadness,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
362,1957047787,worry,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
363,1957047828,worry,"Lady across the way had a miscarriage, say a prayer"
364,1957048027,sadness,God I just want to sleep.
365,1957048703,hate,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
366,1957048870,worry,I feel so deflated. No more doggy.
367,1957049167,sadness,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
368,1957050633,hate,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
369,1957050684,worry,is feeling bad  just got bad news about my Mum
370,1957050747,sadness,@RealBlackWidow But but I dun wanna
371,1957050890,sadness,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
372,1957051517,sadness,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
373,1957052167,neutral,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!
374,1957052211,neutral,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
375,1957052409,worry,don't feel like working  I think I tweet this too often!
376,1957052932,sadness,feels sick to my stomach and idkk whyy
377,1957053170,worry,vineri...nimic special sau probabil un alt weekend pierdut...
378,1957053247,neutral,Counting the hours of lost sunshine until the Weekend
379,1957053338,surprise,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
380,1957053409,relief,is home.  safely... but hungry
381,1957053566,sadness,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
382,1957055178,worry,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
383,1957055396,neutral,good morning work this morning gutted lol nevermind
384,1957055530,hate,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
385,1957055981,happiness,FB is boring   and i wanna sing RIGHT NOW..! *-*
386,1957056027,sadness,@judyrey  The link doesn't work
387,1957056041,neutral,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
388,1957056896,worry,The humpalow um ya I think so... Cell is dying
389,1957057026,worry,Last day at work...Sick to the bone
390,1957057469,worry,i feel like I'm on house arrest.
391,1957057586,neutral,"love is like a war,,easy to begin, hard to end..fiuuhh..."
392,1957058130,surprise,@heavenjones ur supposed to be in BK tho
393,1957058219,worry,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
394,1957058436,surprise,Oh no!  Nighty night.
395,1957058504,happiness,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!
396,1957059348,sadness,my stupid tooooth hurts
397,1957059587,love,@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is
398,1957059671,neutral,Ready To Go @ School
399,1957059917,sadness,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
400,1957060283,neutral,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today
401,1957060439,worry,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
402,1957061418,worry,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
403,1957061527,worry,my dog ran awayyy
404,1957061884,hate,@all_is_one84 Those suck so bad.
405,1957062262,worry,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain."
406,1957062621,relief,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go"
407,1957062676,worry,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp
408,1957062698,love,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!
409,1957062783,empty,@exortabreedoll what happen to the maids of yours? Quit once again? ...
410,1957062827,sadness,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
411,1957063783,hate,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
412,1957063845,sadness,@Penguin_J heehee. i love you! i am tired.
413,1957064177,worry,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
414,1957064253,worry,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something
415,1957064566,worry,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night."
416,1957064575,sadness,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
417,1957064578,empty,went to the beach and it started raining
418,1957064908,sadness,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
419,1957065570,relief,"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward..."
420,1957065963,neutral,@nayRyelgiuQ airport? and you didnt show up tonight homo!
421,1957066120,worry,@charloro jealous  it looks like schindler's list in toronto
422,1957066701,enthusiasm,I want another tatt
423,1957067386,neutral,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:
424,1957067779,enthusiasm,"So, I need to make a lot of money tomorrow"
425,1957067988,sadness,@joiskol  being in your room makes me sad.
426,1957068229,worry,"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all."
427,1957068585,neutral,for the gays i only made 200 tonight
428,1957068880,sadness,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
429,1957069453,sadness,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
430,1957070273,surprise,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.
431,1957070484,neutral,"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing"
432,1957070534,sadness,@meljachin: eww. dislike
433,1957070786,worry,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.
434,1957070871,neutral,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....
435,1957071331,sadness,"@SuzyDunkley sorry bout the cat,"
436,1957071583,neutral,needs to have an increase on her salary  http://plurk.com/p/wxluu
437,1957072308,worry,my stomach feels like it's touching the ground..i'm SO full
438,1957072400,love,Pug just woke me from an incredible sleep!
439,1957072637,love,@ddlovato i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!
440,1957072682,worry,Sooo much work so little time
441,1957072896,sadness,missed iron chef
442,1957073073,sadness,@thevowel the DS version sucks
443,1957073201,sadness,what a bad day
444,1957073668,enthusiasm,@lilxamyx08 i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun
445,1957073753,hate,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
446,1957073984,worry,"Ugh, my internet was down!"
447,1957074101,surprise,omg i didnt tweet all that much today.... *sadness*
448,1957074214,worry,is feeling so giddy and wanna go home.
449,1957074267,neutral,the week just wasnt the same without an adam lambert performance!!!
